url,addr,price,page,header,description
https://kazan.cian.ru/sale/flat/282173883/,Республика Татарстан Казань р-н Советский мкр. Малые Клыки м. Горки Нокса Парк ЖК 5,5 497 718 ₽,7,"1-комн. кв., 32,3 м², 2/12 этаж",
https://kazan.cian.ru/sale/flat/283862216/,Республика Татарстан Казань р-н Приволжский мкр. Горки-1 улица Братьев Касимовых 35,6 490 000 ₽,7,Продам 1-ую квар. в ЖК Привилегия,
https://kazan.cian.ru/sale/flat/286095027/,Республика Татарстан Казань р-н Советский м. Горки Нокса Парк ЖК 6,5 534 553 ₽,7,"1-комн. кв., 32,1 м², 10/17 этаж",
https://kazan.cian.ru/sale/flat/289693367/,Республика Татарстан Казань р-н Ново-Савиновский улица Четаева 60,6 900 000 ₽,7,"1-комн. кв., 41,6 м², 7/10 этаж",
https://kazan.cian.ru/sale/flat/288940062/,Республика Татарстан Казань р-н Советский м. Горки Нокса Парк ЖК 7,5 521 219 ₽,7,"1-комн. кв., 35,7 м², 1/12 этаж",
https://kazan.cian.ru/sale/flat/287184464/,Республика Татарстан Казань р-н Кировский мкр. Ягодная слобода м. Козья слобода Горсоветская улица 17к3,7 799 990 ₽,7,"1-комн. кв., 40,5 м², 4/12 этаж",
https://kazan.cian.ru/sale/flat/288287707/,Республика Татарстан Казань р-н Советский мкр. Малые Клыки м. Горки Нокса Парк ЖК,5 509 804 ₽,8,"1-комн. кв., 34,7 м², 2/17 этаж",
https://kazan.cian.ru/sale/flat/286115105/,Республика Татарстан Казань р-н Ново-Савиновский Апастовская улица 5,3 770 000 ₽,8,"Квартира, 34.4 кв.м.",
https://kazan.cian.ru/sale/flat/290861851/,Республика Татарстан Казань р-н Приволжский м. Дубравная Палитра ЖК,5 565 000 ₽,8,"1-комн. кв., 30,88 м², 3/25 этаж",
https://kazan.cian.ru/sale/flat/290359269/,"Республика Татарстан Казань р-н Ново-Савиновский мкр. кварталы 25, МЖК м. Северный Вокзал улица Адоратского 54",5 100 000 ₽,8,"1-комн. кв., 36 м², 9/9 этаж",
https://kazan.cian.ru/sale/flat/290812366/,Республика Татарстан Казань р-н Советский мкр. Малые Клыки м. Горки Нокса Парк ЖК 5,5 637 254 ₽,8,"1-комн. кв., 34,2 м², 2/12 этаж",
https://kazan.cian.ru/sale/flat/290064440/,Республика Татарстан Казань р-н Авиастроительный мкр. Караваево м. Авиастроительная улица Годовикова 16,4 850 000 ₽,8,Продам 1-к квартиру,
https://kazan.cian.ru/sale/flat/288940061/,Республика Татарстан Казань р-н Советский м. Горки Нокса Парк ЖК 7,5 689 968 ₽,8,"1-комн. кв., 36,7 м², 4/12 этаж",
https://kazan.cian.ru/sale/flat/289959744/,Республика Татарстан Казань р-н Приволжский мкр. Теплоконтроль м. Горки 33-й Военный городок,6 450 000 ₽,8,"1-комн. кв., 31,9 м², 8/9 этаж",
https://kazan.cian.ru/sale/flat/290812317/,Республика Татарстан Казань р-н Советский мкр. Малые Клыки м. Горки Нокса Парк ЖК,5 772 844 ₽,8,"1-комн. кв., 36,6 м², 5/17 этаж",
https://kazan.cian.ru/sale/flat/287183983/,Республика Татарстан Казань р-н Вахитовский мкр. Татарская слобода м. Площадь Тукая улица Татарстан 11,7 799 990 ₽,8,"1-комн. кв., 40 м², 8/14 этаж",
https://kazan.cian.ru/sale/flat/289172363/,Республика Татарстан Казань р-н Советский мкр. Малые Клыки м. Горки Нокса Парк ЖК 4,5 764 723 ₽,8,"1-комн. кв., 32,6 м², 11/17 этаж",
https://kazan.cian.ru/sale/flat/290294150/,Республика Татарстан Казань р-н Советский м. Аметьево Мечта ЖК 4,6 700 000 ₽,8,Продам 1-к квартиру,
https://kazan.cian.ru/sale/flat/290812379/,Республика Татарстан Казань р-н Советский м. Горки Нокса Парк ЖК 6,5 798 102 ₽,8,"1-комн. кв., 32,7 м², 7/17 этаж",
https://kazan.cian.ru/sale/flat/285963527/,Республика Татарстан Казань р-н Авиастроительный мкр. Соцгород м. Авиастроительная Индустриальная улица 13,3 500 000 ₽,8,Успей купить!!!,
https://kazan.cian.ru/sale/flat/288568796/,Республика Татарстан Казань р-н Советский мкр. Малые Клыки м. Горки Нокса Парк ЖК 5,5 897 548 ₽,8,"1-комн. кв., 35,8 м², 7/12 этаж",
https://kazan.cian.ru/sale/flat/282947931/,Республика Татарстан Казань р-н Советский улица Азата Аббасова 19,5 400 000 ₽,8,"1-комн. кв., 37,4 м², 1/11 этаж",
https://kazan.cian.ru/sale/flat/290735748/,Республика Татарстан Казань р-н Советский м. Горки Нокса Парк ЖК 2,5 876 236 ₽,8,"1-комн. кв., 34,7 м², 4/17 этаж",
https://kazan.cian.ru/sale/flat/290450912/,Республика Татарстан Казань р-н Приволжский мкр. Горки-1 м. Горки улица Братьев Касимовых 6А,7 400 000 ₽,8,"1-комн. кв., 44 м², 6/9 этаж",
https://kazan.cian.ru/sale/flat/290038932/,Республика Татарстан Казань р-н Советский мкр. Малые Клыки м. Горки Нокса Парк ЖК 5,5 881 958 ₽,8,"1-комн. кв., 32,8 м², 10/12 этаж",
https://kazan.cian.ru/sale/flat/280742114/,Республика Татарстан Казань р-н Советский мкр. Куба Сибирский тракт 13,8 186 000 ₽,8,"1-комн. кв., 46 м², 15/25 этаж",
https://kazan.cian.ru/sale/flat/290828445/,Республика Татарстан Казань р-н Авиастроительный м. Северный Вокзал улица Михаила Миля 3,5 930 000 ₽,8,"1-комн. кв., 36,37 м², 9/15 этаж",
https://kazan.cian.ru/sale/flat/278738915/,Республика Татарстан Казань р-н Вахитовский мкр. Татарская слобода м. Площадь Тукая Габдуллы Тукая улица 90,12 990 000 ₽,8,"1-комн. кв., 43,3 м², 3/4 этаж",
https://kazan.cian.ru/sale/flat/283130364/,Республика Татарстан Казань р-н Советский м. Горки Нокса Парк ЖК 6,5 937 177 ₽,8,"1-комн. кв., 35,3 м², 12/17 этаж",
https://kazan.cian.ru/sale/flat/290968710/,Республика Татарстан Казань р-н Приволжский мкр. Теплоконтроль м. Проспект Победы улица Ярдем 25,6 550 000 ₽,8,Продается 1 комнатная квартира,
https://kazan.cian.ru/sale/flat/274605957/,Республика Татарстан Казань р-н Советский м. Горки Нокса Парк ЖК 2,6 007 056 ₽,8,"1-комн. кв., 34,1 м², 2/17 этаж",
https://kazan.cian.ru/sale/flat/289353433/,Республика Татарстан Казань р-н Авиастроительный мкр. Караваево улица Дементьева 28к1,3 800 000 ₽,8,"1-комн. кв., 35 м², 7/9 этаж",
https://kazan.cian.ru/sale/flat/290811225/,Республика Татарстан Казань р-н Советский м. Горки Лето ЖК,6 076 000 ₽,8,"1-комн. кв., 29,01 м², 7/10 этаж",
https://kazan.cian.ru/sale/flat/288859712/,Республика Татарстан Казань р-н Приволжский мкр. Теплоконтроль Модельная улица 10,4 190 000 ₽,8,"1-комн. кв., 27,7 м², 8/9 этаж",
https://kazan.cian.ru/sale/flat/289842691/,Республика Татарстан Казань р-н Советский м. Горки Нокса Парк ЖК 3,6 083 481 ₽,9,"1-комн. кв., 32,8 м², 4/12 этаж",
https://kazan.cian.ru/sale/flat/290345065/,Республика Татарстан Казань р-н Приволжский мкр. Солнечный улица Баки Урманче 4к2,6 990 000 ₽,9,"1-комн. кв., 33,4 м², 5/10 этаж",
https://kazan.cian.ru/sale/flat/290819988/,Республика Татарстан Казань р-н Советский мкр. Малые Клыки м. Горки Грин ЖК,6 072 622 ₽,9,"1-комн. кв., 35,62 м², 1/19 этаж",
https://kazan.cian.ru/sale/flat/290633419/,Республика Татарстан Казань р-н Приволжский мкр. Горки-1 улица Братьев Касимовых 8,5 849 000 ₽,9,"1-комн. кв., 45,2 м², 4/5 этаж",
https://kazan.cian.ru/sale/flat/288940035/,Республика Татарстан Казань р-н Советский мкр. Малые Клыки м. Горки Нокса Парк ЖК,6 092 352 ₽,9,"1-комн. кв., 42 м², 3/17 этаж",
https://kazan.cian.ru/sale/flat/290521691/,Республика Татарстан Казань р-н Приволжский мкр. Теплоконтроль Авангардная улица 171б,4 599 000 ₽,9,"1-комн. кв., 37,8 м², 9/10 этаж",
https://kazan.cian.ru/sale/flat/284796965/,Республика Татарстан Казань р-н Советский мкр. Малые Клыки м. Горки Светлая Долина ЖК,6 192 480 ₽,9,"1-комн. кв., 31,92 м², 2/19 этаж",
https://kazan.cian.ru/sale/flat/287323089/,Республика Татарстан Казань р-н Кировский мкр. Залесный улица Гавриила Державина 3к4,4 960 000 ₽,9,"1-комн. кв., 39,5 м², 7/16 этаж",
https://kazan.cian.ru/sale/flat/284797520/,Республика Татарстан Казань р-н Советский мкр. Малые Клыки м. Горки Светлая Долина ЖК,6 180 000 ₽,9,"1-комн. кв., 30,9 м², 14/19 этаж",
https://kazan.cian.ru/sale/flat/278705222/,Республика Татарстан Казань р-н Советский мкр. Константиновка улица Натана Рахлина 5,6 850 000 ₽,9,"1-комн. кв., 48,4 м², 11/14 этаж",
https://kazan.cian.ru/sale/flat/279437402/,Республика Татарстан Казань р-н Советский м. Горки Нокса Парк ЖК 3,6 208 291 ₽,9,"1-комн. кв., 34,9 м², 2/12 этаж",
https://kazan.cian.ru/sale/flat/285950287/,Республика Татарстан Казань р-н Московский м. Яшьлек улица Батыршина 25,3 799 999 ₽,9,1 комнатная квартира,
https://kazan.cian.ru/sale/flat/282519705/,Республика Татарстан Казань р-н Советский мкр. Малые Клыки м. Горки Нокса Парк ЖК 1,6 233 241 ₽,9,"1-комн. кв., 33,4 м², 6/12 этаж",
https://kazan.cian.ru/sale/flat/288817080/,Республика Татарстан Казань р-н Кировский мкр. Красная горка м. Кремлёвская Приволжская улица 210с2,5 650 000 ₽,9,"1-комн. кв., 34,9 м², 6/7 этаж",
https://kazan.cian.ru/sale/flat/282371443/,Республика Татарстан Казань р-н Советский мкр. Малые Клыки м. Горки Нокса Парк ЖК 4,6 220 022 ₽,9,"1-комн. кв., 42,1 м², 2/17 этаж",
https://kazan.cian.ru/sale/flat/290243360/,Республика Татарстан Казань р-н Приволжский м. Суконная слобода улица Айрата Хайруллина 5к2,4 500 000 ₽,9,"1-ком.кв. 30,7 м, в центре Казани",
https://kazan.cian.ru/sale/flat/290861826/,Республика Татарстан Казань р-н Приволжский м. Дубравная Палитра ЖК,6 239 000 ₽,9,"1-комн. кв., 35,7 м², 23/25 этаж",
https://kazan.cian.ru/sale/flat/290726397/,Республика Татарстан Казань р-н Приволжский улица Братьев Батталовых 20к2,6 599 000 ₽,9,"1-комн. кв., 36,3 м², 2/25 этаж",
https://kazan.cian.ru/sale/flat/281267886/,Республика Татарстан Казань р-н Советский м. Горки Нокса Парк ЖК 6,6 289 680 ₽,9,"1-комн. кв., 35,9 м², 15/17 этаж",
https://kazan.cian.ru/sale/flat/290695005/,Республика Татарстан Казань р-н Приволжский мкр. Солнечный м. Горки улица Баки Урманче 5,6 800 000 ₽,9,"1-комн. кв., 43,2 м², 3/23 этаж",
https://kazan.cian.ru/sale/flat/287882648/,Республика Татарстан Казань р-н Советский мкр. Малые Клыки м. Горки Нокса Парк ЖК,6 333 926 ₽,9,"1-комн. кв., 44,4 м², 7/17 этаж",
https://kazan.cian.ru/sale/flat/274228036/,Республика Татарстан Казань р-н Кировский мкр. Ягодная слобода улица Ползунова 5,5 500 000 ₽,9,"1-комн. кв., 35 м², 4/6 этаж",
https://kazan.cian.ru/sale/flat/286654135/,Республика Татарстан Казань р-н Советский м. Горки Нокса Парк ЖК 3,6 335 078 ₽,9,"1-комн. кв., 33,6 м², 8/12 этаж",
https://kazan.cian.ru/sale/flat/271889089/,Республика Татарстан Казань р-н Приволжский мкр. Теплоконтроль Актайская улица 7,5 990 000 ₽,9,"1-комн. кв., 49,3 м², 1/16 этаж",
https://kazan.cian.ru/sale/flat/289015444/,Республика Татарстан Казань р-н Советский мкр. Малые Клыки м. Горки Лето ЖК,6 310 000 ₽,9,"1-комн. кв., 33,73 м², 3/9 этаж",
https://kazan.cian.ru/sale/flat/290715411/,Республика Татарстан Казань р-н Приволжский мкр. Солнечный улица Баки Урманче 5,6 350 000 ₽,9,"1-комн. апарт., 39,8 м², 8/22 этаж",
https://kazan.cian.ru/sale/flat/278843650/,Республика Татарстан Казань р-н Советский м. Горки Нокса Парк ЖК 2,6 391 238 ₽,9,"1-комн. кв., 36,6 м², 2/17 этаж",
https://kazan.cian.ru/sale/flat/290914287/,Республика Татарстан Казань р-н Приволжский улица Братьев Батталовых 20А,6 750 000 ₽,9,"1-комн. кв., 37 м², 14/23 этаж",
https://kazan.cian.ru/sale/flat/287860606/,Республика Татарстан Казань р-н Приволжский мкр. Горки-3 м. Дубравная Экопарк Дубрава мкр,6 467 490 ₽,10,"1-комн. кв., 30,61 м², 5/22 этаж",
https://kazan.cian.ru/sale/flat/275536310/,"Республика Татарстан Казань р-н Ново-Савиновский мкр. кварталы 68, 69 улица Сибгата Хакима 51",14 450 000 ₽,10,"1-комн. кв., 51 м², 6/22 этаж",
https://kazan.cian.ru/sale/flat/288384623/,Республика Татарстан Казань р-н Советский м. Горки Горки Поинт ЖК,6 464 440 ₽,10,"1-комн. кв., 38,34 м², 3/10 этаж",
https://kazan.cian.ru/sale/flat/287560295/,Республика Татарстан Казань р-н Авиастроительный мкр. Караваево Молодежная улица 8,2 500 000 ₽,10,"1-комн. кв., 18,2 м², 5/5 этаж",
https://kazan.cian.ru/sale/flat/283130309/,Республика Татарстан Казань р-н Советский м. Горки Нокса Парк ЖК 3,6 493 132 ₽,10,"1-комн. кв., 36,6 м², 2/12 этаж",
https://kazan.cian.ru/sale/flat/290146584/,Республика Татарстан Казань р-н Приволжский мкр. Горки-3 м. Дубравная Экопарк Дубрава мкр улица Абубекира Терегулова 2,7 099 000 ₽,10,"1-комн. кв., 42,5 м², 6/19 этаж",
https://kazan.cian.ru/sale/flat/290606126/,Республика Татарстан Казань р-н Советский мкр. Малые Клыки м. Горки Грин ЖК,6 494 810 ₽,10,"1-комн. кв., 35,45 м², 12/19 этаж",
https://kazan.cian.ru/sale/flat/290790699/,Республика Татарстан Казань р-н Приволжский мкр. Горки-1 м. Горки Профессора Камая улица 8,7 100 000 ₽,10,"1-ком. квартира в ЖК ""Романтика""",
https://kazan.cian.ru/sale/flat/289016283/,Республика Татарстан Казань р-н Советский мкр. Малые Клыки м. Горки Лето ЖК,6 556 000 ₽,10,"1-комн. кв., 33,04 м², 6/9 этаж",
https://kazan.cian.ru/sale/flat/290884412/,Республика Татарстан Казань р-н Советский мкр. Константиновка улица Интернациональная 33А,5 500 000 ₽,10,Свободная однокомнатная квартира,
https://kazan.cian.ru/sale/flat/290735734/,Республика Татарстан Казань р-н Советский мкр. Малые Клыки м. Горки Нокса Парк ЖК,6 555 628 ₽,10,"1-комн. кв., 42,6 м², 9/17 этаж",
https://kazan.cian.ru/sale/flat/290993848/,Республика Татарстан Казань р-н Авиастроительный мкр. Соцгород м. Авиастроительная Тэцевская улица 13а,2 500 000 ₽,10,"1-комн. кв., 30,5 м², 1/3 этаж",
https://kazan.cian.ru/sale/flat/286529737/,Республика Татарстан Казань р-н Приволжский мкр. Теплоконтроль м. Аметьево 33-й Военный городок 3,6 620 200 ₽,10,"1-комн. кв., 34,58 м², 2/9 этаж",
https://kazan.cian.ru/sale/flat/289235198/,Республика Татарстан Казань р-н Авиастроительный мкр. Караваево м. Авиастроительная улица Лукина 50А,5 500 000 ₽,10,"1-комн. кв., 43,48 м², 1/10 этаж",
https://kazan.cian.ru/sale/flat/290862003/,Республика Татарстан Казань р-н Приволжский м. Дубравная Палитра ЖК,6 644 000 ₽,10,"1-комн. кв., 39,2 м², 25/25 этаж",
https://kazan.cian.ru/sale/flat/290571665/,Республика Татарстан Казань р-н Ново-Савиновский м. Северный Вокзал улица Мусина 71,5 270 000 ₽,10,"1-комн. кв., 35,4 м², 3/9 этаж",
https://kazan.cian.ru/sale/flat/290038941/,Республика Татарстан Казань р-н Советский м. Горки Нокса Парк ЖК 3,6 618 336 ₽,10,"1-комн. кв., 35,5 м², 7/12 этаж",
https://kazan.cian.ru/sale/flat/290734445/,Республика Татарстан Казань р-н Приволжский улица Братьев Батталовых 20А,4 860 000 ₽,10,"1-комн. кв., 33 м², 21/25 этаж",
https://kazan.cian.ru/sale/flat/290827494/,Республика Татарстан Казань р-н Советский м. Горки улица Родины 12,6 620 000 ₽,10,"1-комн. кв., 33,65 м², 1/24 этаж",
https://kazan.cian.ru/sale/flat/290230838/,Республика Татарстан Казань р-н Советский м. Суконная слобода проспект Альберта Камалеева 34,7 500 000 ₽,10,"1-комн. кв., 42 м², 9/23 этаж",
https://kazan.cian.ru/sale/flat/284798177/,Республика Татарстан Казань р-н Советский м. Горки улица Рашида Нежметдинова 2-1,6 631 360 ₽,10,"1-комн. кв., 36,04 м², 25/25 этаж",
https://kazan.cian.ru/sale/flat/290744792/,Республика Татарстан Казань р-н Советский мкр. Малые Клыки улица Александра Курынова 10к2,4 995 000 ₽,10,"1-комн. кв., 32,3 м², 12/19 этаж",
https://kazan.cian.ru/sale/flat/280273693/,Республика Татарстан Казань р-н Советский м. Площадь Тукая Сиберово ЖК 1,6 612 432 ₽,10,"1-комн. кв., 34,7 м², 3/8 этаж",
https://kazan.cian.ru/sale/flat/286921253/,Республика Татарстан Казань р-н Советский мкр. Азино-1 проспект Победы 128,5 850 000 ₽,10,"1-комн. кв., 42,9 м², 9/10 этаж",
https://kazan.cian.ru/sale/flat/290038957/,Республика Татарстан Казань р-н Советский м. Площадь Тукая Сиберово ЖК 1,6 682 867 ₽,10,"1-комн. кв., 36,6 м², 1/8 этаж",
https://kazan.cian.ru/sale/flat/283186767/,Республика Татарстан Казань р-н Советский мкр. Куба улица Бари Галеева 8Ак2,6 500 000 ₽,10,"1-комн. кв., 32 м², 3/19 этаж",
https://kazan.cian.ru/sale/flat/272555529/,Республика Татарстан Казань р-н Советский м. Аметьево улица Аделя Кутуя 86,6 718 856 ₽,10,"1-комн. кв., 30,78 м², 1/20 этаж",
https://kazan.cian.ru/sale/flat/288639882/,Республика Татарстан Казань р-н Кировский мкр. Ягодная слобода м. Козья слобода переулок Односторонки Гривки 10,7 100 000 ₽,10,"1-комн. кв., 43 м², 5/5 этаж",
https://kazan.cian.ru/sale/flat/284796859/,Республика Татарстан Казань р-н Советский мкр. Малые Клыки м. Горки улица Александра Курынова 1/4,6 690 600 ₽,11,"1-комн. кв., 31,86 м², 17/17 этаж",
https://kazan.cian.ru/sale/flat/290399596/,Республика Татарстан Казань р-н Вахитовский м. Площадь Тукая улица Груздева 4,5 000 000 ₽,11,"1-комн. кв., 31,1 м², 5/5 этаж",
https://kazan.cian.ru/sale/flat/290828758/,Республика Татарстан Казань р-н Авиастроительный м. Северный Вокзал улица Михаила Миля 3,6 720 000 ₽,11,"1-комн. кв., 42,4 м², 8/15 этаж",
https://kazan.cian.ru/sale/flat/284682076/,Республика Татарстан Казань р-н Ново-Савиновский м. Козья слобода улица Алексея Козина 2,12 300 000 ₽,11,"1-комн. кв., 38,1 м², 9/20 этаж",
https://kazan.cian.ru/sale/flat/290246984/,Республика Татарстан Казань р-н Приволжский мкр. Горки-3 м. Дубравная Экопарк Дубрава мкр,6 733 971 ₽,11,"1-комн. кв., 31,92 м², 3/22 этаж",
https://kazan.cian.ru/sale/flat/283852037/,Республика Татарстан Казань р-н Советский мкр. Дербышки м. Яшьлек Тополевая улица 55,3 100 000 ₽,11,"1-комн. кв., 28,1 м², 1/9 этаж",
https://kazan.cian.ru/sale/flat/274013494/,Республика Татарстан Казань р-н Приволжский мкр. Изумрудный город м. Дубравная улица Кул Гали,6 792 440 ₽,11,"1-комн. кв., 36,13 м², 7/10 этаж",
https://kazan.cian.ru/sale/flat/284168419/,"Республика Татарстан Казань р-н Ново-Савиновский мкр. кварталы 68, 69 м. Козья слобода улица Сибгата Хакима 33",8 300 000 ₽,11,"1-комн. кв., 42 м², 9/9 этаж",
https://kazan.cian.ru/sale/flat/288535523/,Республика Татарстан Казань р-н Советский м. Горки Горки Поинт ЖК,6 785 000 ₽,11,"1-комн. кв., 47,75 м², 1/10 этаж",
https://kazan.cian.ru/sale/flat/282908739/,Республика Татарстан Казань р-н Приволжский мкр. Горки-1 улица Хусаина Мавлютова 11,4 000 000 ₽,11,"1-комн. кв., 29,1 м², 3/5 этаж",
https://kazan.cian.ru/sale/flat/289015904/,Республика Татарстан Казань р-н Советский мкр. Малые Клыки м. Горки Лето ЖК,6 790 000 ₽,11,"1-комн. кв., 36,92 м², 2/9 этаж",
https://kazan.cian.ru/sale/flat/286390249/,Республика Татарстан Казань р-н Московский улица Восстания 101,4 100 000 ₽,11,"1-комн. кв., 26,7 м², 6/9 этаж",
https://kazan.cian.ru/sale/flat/290861961/,Республика Татарстан Казань р-н Приволжский м. Дубравная Палитра ЖК,6 883 000 ₽,11,"1-комн. кв., 39,72 м², 9/25 этаж",
https://kazan.cian.ru/sale/flat/290836678/,Республика Татарстан Казань р-н Ново-Савиновский мкр. квартал 39 улица Маршала Чуйкова 42,4 500 000 ₽,11,"1-комн. кв., 32,7 м², 3/5 этаж",
https://kazan.cian.ru/sale/flat/286529735/,Республика Татарстан Казань р-н Приволжский мкр. Теплоконтроль м. Аметьево 33-й Военный городок 3,6 878 570 ₽,11,"1-комн. кв., 36,13 м², 2/9 этаж",
https://kazan.cian.ru/sale/flat/286424418/,Республика Татарстан Казань р-н Приволжский улица Андрея Адо 15,5 380 000 ₽,11,"1-комн. кв., 41,84 м², 5/18 этаж",
https://kazan.cian.ru/sale/flat/289016421/,Республика Татарстан Казань р-н Советский мкр. Малые Клыки м. Горки Лето ЖК,6 900 000 ₽,11,"1-комн. кв., 37,85 м², 2/9 этаж",
https://kazan.cian.ru/sale/flat/290010861/,Республика Татарстан Казань р-н Ново-Савиновский м. Козья слобода улица Абсалямова 32,6 150 000 ₽,11,"1-комн. кв., 33,7 м², 10/10 этаж",
https://kazan.cian.ru/sale/flat/290861892/,Республика Татарстан Казань р-н Приволжский Палитра ЖК,6 932 000 ₽,11,"1-комн. кв., 40,92 м², 25/25 этаж",
https://kazan.cian.ru/sale/flat/290575132/,Республика Татарстан Казань р-н Московский м. Яшьлек Ленская улица 10,6 500 000 ₽,11,"1-комн. кв., 50 м², 1/10 этаж",
https://kazan.cian.ru/sale/flat/290246990/,Республика Татарстан Казань р-н Приволжский мкр. Горки-3 м. Дубравная Экопарк Дубрава мкр,6 995 176 ₽,11,"1-комн. кв., 35,03 м², 3/22 этаж",
https://kazan.cian.ru/sale/flat/290167897/,Республика Татарстан Казань р-н Ново-Савиновский Меридианная улица 26,6 999 990 ₽,11,"1-комн. кв., 33,4 м², 3/10 этаж",
https://kazan.cian.ru/sale/flat/281314808/,Республика Татарстан Казань р-н Советский м. Горки Нокса Парк ЖК 2,6 984 960 ₽,11,"1-комн. кв., 42,8 м², 3/17 этаж",
https://kazan.cian.ru/sale/flat/290957247/,Республика Татарстан Казань р-н Вахитовский мкр. Калуга улица Достоевского 57,7 750 000 ₽,11,"1-комн. кв., 45 м², 16/17 этаж",
https://kazan.cian.ru/sale/flat/289482415/,Республика Татарстан Казань р-н Приволжский мкр. Горки-3 м. Дубравная Экопарк Дубрава мкр улица Абубекира Терегулова 8,7 097 000 ₽,11,"1-комн. кв., 37,6 м², 6/16 этаж",
https://kazan.cian.ru/sale/flat/287150959/,Республика Татарстан Казань р-н Приволжский мкр. Горки-3 м. Дубравная Экопарк Дубрава мкр улица Абубекира Терегулова 8Б,8 200 000 ₽,11,"1-комн. кв., 49,1 м², 9/9 этаж",
https://kazan.cian.ru/sale/flat/286529602/,Республика Татарстан Казань р-н Приволжский мкр. Теплоконтроль м. Аметьево 33-й Военный городок 3,7 014 650 ₽,11,"1-комн. кв., 36,85 м², 7/9 этаж",
https://kazan.cian.ru/sale/flat/290788434/,Республика Татарстан Казань р-н Ново-Савиновский м. Козья слобода улица Сибгата Хакима 7,13 400 000 ₽,11,"1-комн. кв., 39,9 м², 14/18 этаж",
